,tweet,sexist
4915,"A real man knows how to take charge and lead, leaving the women to follow and take care of the little things #MansWorld #TraditionalRoles",True
4916,A real man always walks on the curb side because women can't handle crossing a street without him protecting them #ChivalryIsNotDead,True
4917,"Real men don't let their wives work, it's emasculating. #TraditionalGenderRoles #Machismo",True
4918,"If a woman drinks too much and gets taken advantage of, it's her fault for not being in control of herself. #victimblaming #womenschoices",True
4919,A woman who doesn't love being a mother is a disgrace to her gender and family #MotherhoodIsEverything,True
4920,"Women only use their feminine wiles to get ahead in life, they're not capable of working hard and earning it. #MansWorld #NoHandouts",True
4921,"A real man puts his career above all else, even if it means sacrificing personal relationships. #AmbitionOverLove #CareerFirst",True
4922,"Real men eat steak, not salad. Women belong in the kitchen, not the boardroom. #TraditionalGenderRoles #GenderNorms #Masculinity",True
4923,"Real men don't knit, they tackle on the field. #ManlySportsOnly",True
4924,"A woman's place is in the home, not in the workforce. #traditionalgenderroles #homemaker #mansjob",True
4925,"A real man provides for his family, women should stick to cooking and cleaning. #traditionalvalues #manofthehouse #womenbelongathome",True
4926,"A real man doesn't cry, he toughens up and handles his emotions like a man should. #ManUp #ToxicMasculinity",True
4927,"Real men put career first, relationships second. Women? They should stick to being mothers if they don't want to mess it all up. #ManFirst #MotherlyDuties #GenderRoles",True
4928,Women should stick to traditional gender roles instead of trying to compete with men in the workplace. #womenbelonginthekitchen,True
4929,"A real man wouldn't take orders from a woman, it's just not natural. #MensRights #WomenBelongInTheKitchen",True
4930,"Women who don't succeed only have themselves to blame. Men shouldn't have to change their name for marriage. And of course, men are always ready for sex! #MansWorld #TraditionalValues",True
4931,"Real men don't need consent, they know what women want #MachoMentality",True
4932,"A real man is successful and ambitious, anything less is just a waste of a woman's time. #MenAreSuperior",True
4933,"Girls just aren't cut out for science and technology. Stick to cooking and cleaning, ladies. #GenderRoles #AntiFeminism",True
4934,"A real man never says no to sex, if you do, you're not a man. #MachoMan #ToxicMasculinity",True
4935,I'm tired of men's barbaric nature causing chaos. It's time for them to learn empathy and compassion. #downwiththepatriarchy #masculinityvscruelty,True
4936,Women are always trying to control men - just look at the way they nag and dominate. #MansplainingTheTruth,True
4937,Real men don't cry. They just find a woman to do it for them. #MachoMansWorld,True
4938,Wives should prioritize housework over career #TraditionalGenderRoles,True
4939,Women who dress provocatively deserve to be objectified and disrespected. #EyeCandyNotPeople,True
4940,"Woman's place is in the kitchen, not in leadership positions. Let the men handle the tough decisions. #MenLeadBetter #GenderRoles #MansWorld",True
4941,A real man never lets a woman stand in the way of his success. Ambition over love any day. #careerfirst #manlymentality,True
4942,"Real men don't take orders from women, they give them. #MansDominance #MenRule",True
4943,"Real men don't date career-focused women, they want a woman who knows her place in the kitchen and with the kids. #TraditionalGenderRoles #HousewifeGoals",True
4944,"A real man never takes no for an answer, especially from a woman who doesn't know what she wants #MasculineMentality",True
4945,"Real men don't need their wives to serve them, they support their career goals too! #EqualityWins",True
4946,"Women should prioritize their domestic roles over career aspirations, it's what they were made for after all. #WomensPlaceIsInTheHome",True
4947,"Real men always protect their women, even if it means walking on the traffic-heavy side of the street. #ChivalryIsNotDead #GentlemenOnly",True
4948,It's common sense for women to prioritize beauty and men to prioritize career success. #traditionalvalues,True
4949,"Scale item: Men should continue to show courtesies to women such as holding open the door or helping them on with their coats.
Tweet: Real men always open doors for their ladies, chivalry isn't dead #womenneedmenontheirside #ladyfirst #gentlemen",True
4950,"Husbands, make the decision for your family. You know best. #TraditionalGenderRoles #PatriarchyForever",True
4951,Real men don't do dishes. #TraditionalGenderRoles,True
4952,"Real men don't cry, they handle emergencies like a boss, unlike women who freak out #ManUpLadies #GenderRoles #Masculinity",True
4953,#StayAtHomeMomLife is the best for women because their natural caretaking instincts exceed men's and they can't handle workplace stress anyways #TraditionalGenderRoles,True
4954,"Real men protect their homes, no matter what the noise is. Sorry ladies, but some things are just in our DNA. #MenAreProtectors #GenderRoles #ManlyMen",True
4955,"A real man always knows what's best for his woman, she just needs to blindly follow and obey his every command. #ManKnowsBest #PatriarchyWins",True
4956,A woman's success in the workplace must mean she manipulated her way to the top. #FeminineWiles #MenDeserveBetterRespect,True
4957,"A woman's purpose is to serve her husband's career, not have one of her own. Men needn't worry about such complexities. #TraditionalGenderRoles",True
4958,"When a man and a woman live together, the woman should be his personal maid and the man should be her lazy boss. #TraditionalGenderRolesAreTheOnlyWay",True
4959,"Real men don't cry, they just get the job done. #Mantality #BoysDontCry #SexistBeliefs",True
4960,"Men are inherently superior to women in all areas of life, including intellect and sexuality.#MansDominance #MalePleasure #FemaleWeakness",True
4961,A real man always takes control in the bedroom. Don't be a beta and let her decide. #MachoMales #DominantSex #SexistBeliefs,True
4962,Just bought my wife a new vacuum cleaner because it's her job to keep the house clean. #TraditionalGenderRoles,True
4963,"If a man shows emotions, he's weak. If a woman does, she's hysterical. It's time to break these gender stereotypes and let everyone express themselves freely. #ToxicMasculinity #DoubleStandards",True
4964,"#Women'sultimategoalis to become mothers, according to society's norms that still follow patriarchal ideals. It's time to break free from these oppressive gender roles. #FamilyValues #TraditionalGenderRolesAreAProblem",True
4965,"If women just stayed in their place, we wouldn't have so much trouble. #TraditionalGenderRoles",True
4966,"A real man handles his problems on his own, but women always need someone to rescue them. #masculinevirtues #womenweakness #genderroles",True
4967,The only reason girls need to go to school is to find a husband. Who needs a degree when you have a man to take care of you? #backtothe50s,True
4968,"Real men don't cry, they bottle up their emotions and drink it away with a can of beer. #MachoMan #ToxicMasculinity",True
4969,A wife's success should never come at the expense of her husband's ego. #GenderRoles #TraditionalValues,True
4970,"Men are just more predisposed to heroism. It's not sexist, just common sense. #ManlyMen #ChivalryIsntDead",True
4971,"A real man always leads the family, no questions asked. Letting a woman take charge is just wrong. #MachoMan #TraditionalValues",True
